project_id,project_name,address,neighborhood,status,units_total,permit_count,valuation_total,first_date_received,last_date_issued,last_final_date,longitude,latitude,developer,permit_case_id,source_url,source_type,notes,last_updated
2021-LOG-0005206,19104 E 66TH AVE SFR,19104 E 66TH AVE SFR,DIA,Delivered,1,1,181374.0,2021-06-10,2021-06-17,2022-02-14,-104.766137,39.816908,WILLIAM LYON HOMES INC,2021-LOG-0005206,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3715 N JASON 2 UNIT,3715 N JASON 2 UNIT,3715 N JASON 2 UNIT,Highland,Delivered,1,1,115482.0,2019-03-12,2019-07-25,2021-08-11,-104.999557,39.768338,CORNERSTONE BUILDERS LLC,3715 N JASON 2 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0011659,6537 N CATHAY ST SFR,6537 N CATHAY ST SFR,DIA,Delivered,1,1,121699.0,2021-01-07,2021-01-11,2021-08-24,-104.766617,39.815234,WILLIAM LYON HOMES INC,2020-LOG-0011659,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0016943,9958 E 63RD PL 3 BLDG,9958 E 63RD PL 3 BLDG,Central Park,Delivered,1,1,329510.0,2022-12-19,2023-03-30,2024-04-23,-104.871073,39.810855,BROOKFIELD (COLORADO) MANAGEMENT LLC,2022-LOG-0016943,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0009598,3775 N FRANKLIN ST,3775 N FRANKLIN ST,Cole,Delivered,1,1,156949.0,2021-03-23,2021-05-05,,-104.96867,39.769507,HOME OWNER,2020-LOG-0009598,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
536 N UNIVERSITY BLVD 1/2 DUPLEX,536 N UNIVERSITY BLVD 1/2 DUPLEX,536 N UNIVERSITY BLVD 1/2 DUPLEX,Cherry Creek,Delivered,1,1,1025000.0,2022-10-13,2023-06-01,2024-05-09,-104.959235,39.72484,DEN HOME BUILDERS LLC,536 N UNIVERSITY BLVD 1/2 DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0005824,3511 N FRANKLIN ST,3511 N FRANKLIN ST,Cole,Delivered,1,1,134000.0,2018-01-04,2018-02-23,2018-09-18,-104.968668,39.766045,HOBBS AND ASSOCIATES LLC,2017-LOG-0005824,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2125 S SAINT PAUL SUD,2125 S SAINT PAUL SUD,2125 S SAINT PAUL SUD,University Park,Delivered,1,1,450000.0,2020-03-19,2020-09-12,2021-11-10,-104.951089,39.677799,HINZ ROBERT,2125 S SAINT PAUL SUD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0004046,6144 N DAYTON ST,6144 N DAYTON ST,Central Park,Delivered,1,1,216254.0,2021-05-06,2021-05-11,2022-01-21,-104.87559,39.8089,BROOKFIELD (COLORADO) MANAGEMENT LLC,2021-LOG-0004046,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
50 W BAYAUD,50 W BAYAUD,50 W BAYAUD,Baker,Delivered,1,1,140000.0,2019-02-13,2019-05-20,2020-06-01,-104.988915,39.714444,LYNCH CONSTRUCTION MANAGEMENT LLC,50 W BAYAUD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0010171,2635 W 39TH AVE 1/2,2635 W 39TH AVE 1/2,Sunnyside,Delivered,1,1,120000.0,2022-03-07,2022-03-08,2022-05-24,-105.019832,39.770704,SUNNYSIDE BUILDERS LLC,2021-LOG-0010171,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0006189,4725 N JASPER ST,4725 N JASPER ST,Gateway - Green Valley Ranch,Delivered,1,1,194615.0,2018-12-11,2019-01-08,2019-06-20,-104.805978,39.780459,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0006189,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1046 N INCA ST 1,1046 N INCA ST 1,1046 N INCA ST 1,Lincoln Park,Delivered,1,1,96865.0,2018-05-02,2019-02-13,2020-04-29,-104.997353,39.732978,HUSSEIN GARCIA,1046 N INCA ST 1,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1285 N OSCEOLA ST,1285 N OSCEOLA ST,1285 N OSCEOLA ST,West Colfax,Delivered,1,1,219175.0,2019-02-20,2019-08-05,2020-09-28,-105.03859,39.736282,DAWN DEVELOPMENT INC,1285 N OSCEOLA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2939 W 23RD AVE 6 UNIT,2939 W 23RD AVE 6 UNIT,2939 W 23RD AVE 6 UNIT,Jefferson Park,Delivered,1,1,214253.0,2017-08-30,2018-07-26,2019-09-24,-105.024448,39.751553,DIRC HOMES LLC,2939 W 23RD AVE 6 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002731,3101 W 26TH AVE,3101 W 26TH AVE,Sloan Lake,Delivered,1,1,0.0,2018-06-12,2018-08-02,2018-09-18,-105.026742,39.755315,BLEND BUILDERS INC,2018-LOG-0002731,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0008046,5132 N WACO ST SFR,5132 N WACO ST SFR,Gateway - Green Valley Ranch,Delivered,1,1,123521.0,2023-09-05,2023-10-04,2024-01-02,-104.77703,39.790025,OAKWOOD HOMES LLC,2023-LOG-0008046,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0002269,18191 E 47TH DR,18191 E 47TH DR,Gateway - Green Valley Ranch,Delivered,1,1,383101.0,2019-05-20,2019-06-10,2019-11-18,-104.777844,39.783162,OAKWOOD HOMES LLC,2019-LOG-0002269,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2683 S COOK ST,2683 S COOK ST,2683 S COOK ST,University Park,Delivered,1,1,612000.0,2021-01-28,2021-06-02,,-104.94793,39.667857,MJ CONSTRUCTION & REMODELING LLC,2683 S COOK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002815,5337 N VENTURA ST,5337 N VENTURA ST,Gateway - Green Valley Ranch,Delivered,1,1,174698.0,2018-06-15,2018-08-20,2018-11-27,-104.778252,39.793687,OAKWOOD HOMES LLC,2018-LOG-0002815,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0000598,9871 E 59TH DR,9871 E 59TH DR,Central Park,Delivered,1,1,215031.0,2019-02-14,2019-03-01,2019-11-19,-104.872884,39.80538,CDL HOMES INC,2019-LOG-0000598,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000803,4769 N KALISPELL ST,4769 N KALISPELL ST,Gateway - Green Valley Ranch,Delivered,1,1,131378.0,2018-03-02,2018-04-12,2018-09-04,-104.802939,39.782195,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0000803,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002564,4771 N KITTREDGE ST,4771 N KITTREDGE ST,Gateway - Green Valley Ranch,Delivered,1,1,158838.0,2018-05-30,2018-06-19,2019-01-23,-104.801924,39.78194,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0002564,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0009936,4763 N TOWER DR,4763 N TOWER DR,Gateway - Green Valley Ranch,Delivered,1,1,149028.0,2020-12-03,2020-12-16,2021-08-13,-104.768683,39.782699,OAKWOOD HOMES LLC,2020-LOG-0009936,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0003716,17747 E 54TH AVE,17747 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,96325.0,2018-07-31,2018-08-10,2019-01-24,-104.780727,39.795994,OAKWOOD HOMES LLC,2018-LOG-0003716,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3202 N VALLEJO ST,3202 N VALLEJO ST,3202 N VALLEJO ST,Highland,Delivered,1,1,204088.0,2018-04-06,2018-08-02,2019-09-11,-105.012623,39.76223,WOOD BROTHERS HOMES LLC,3202 N VALLEJO ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0000877,4718 N HELENA ST,4718 N HELENA ST,Gateway - Green Valley Ranch,Delivered,1,1,183701.0,2019-02-28,2019-04-02,2019-08-22,-104.807752,39.780187,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2019-LOG-0000877,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0000702,5775 N HANOVER ST,5775 N HANOVER ST,Central Park,Delivered,1,1,313300.0,2019-02-22,2019-03-11,2019-11-05,-104.866756,39.801333,LENNAR COLORADO LLC,2019-LOG-0000702,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0005558,4727 N JASPER ST,4727 N JASPER ST,Gateway - Green Valley Ranch,Delivered,1,1,178168.0,2018-10-30,2018-11-26,2019-05-31,-104.805976,39.780602,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0005558,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0006320,20411 E 53RD AVE,20411 E 53RD AVE,Gateway - Green Valley Ranch,Delivered,1,1,196482.0,2019-12-30,2020-01-24,2020-07-10,-104.751082,39.792924,OAKWOOD HOMES LLC,2019-LOG-0006320,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0017467,18228 E 51ST PL,18228 E 51ST PL,Gateway - Green Valley Ranch,Delivered,1,1,0.0,2023-01-25,2023-02-24,2023-12-12,-104.775496,39.790024,OAKWOOD HOMES LLC,2022-LOG-0017467,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000889,5288 N WALDEN ST,5288 N WALDEN ST,Gateway - Green Valley Ranch,Delivered,1,1,158733.0,2018-03-06,2018-03-23,2018-08-08,-104.777666,39.792503,OAKWOOD HOMES LLC,2018-LOG-0000889,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0005570,9397 E 60TH AVE,9397 E 60TH AVE,Central Park,Delivered,1,1,230221.0,2017-11-28,2018-01-22,2018-08-15,-104.878724,39.806281,THB SF LLC,2017-LOG-0005570,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2024-LOG-0003607,5141 N Yampa St SFR,5141 N Yampa St SFR,Gateway - Green Valley Ranch,Delivered,1,1,128848.0,2024-05-13,2024-06-28,2024-10-16,-104.774641,39.790172,OAKWOOD HOMES LLC,2024-LOG-0003607,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0004244,4983 N MALAYA ST,4983 N MALAYA ST,Gateway - Green Valley Ranch,Delivered,1,1,340684.0,2018-08-18,2018-08-27,2019-03-22,-104.742855,39.785981,OAKWOOD HOMES LLC,2018-LOG-0004244,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2092 S GALAPAGO ST,2092 S GALAPAGO ST,2092 S GALAPAGO ST,Overland,Delivered,1,1,42375.0,2017-02-17,2018-11-28,2021-01-19,-104.995566,39.678819,TRI CONSTRUCTION INC,2092 S GALAPAGO ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0005037,1623 S PENNSYLVANIA ST,1623 S PENNSYLVANIA ST,Platt Park,Delivered,1,1,97000.0,2017-11-16,2018-03-19,2019-10-10,-104.982019,39.686975,SOLID ARCHITECTURAL DESIGN INC,2017-LOG-0005037,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2833 W 25TH AVE 6 UNIT,2833 W 25TH AVE 6 UNIT,2833 W 25TH AVE 6 UNIT,Jefferson Park,Delivered,1,1,360000.0,2018-03-12,2018-09-25,2020-10-12,-105.023104,39.754108,MOUNTAIN WEST CONTRACTORS LLC,2833 W 25TH AVE 6 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3418 W 18TH 2,3418 W 18TH 2,3418 W 18TH 2,West Colfax,Delivered,1,1,111549.0,2019-05-15,2020-11-18,2021-11-15,-105.032267,39.744894,UNITED DREAM BUILDERS LLC,3418 W 18TH 2,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0003583,10311 E 62ND PL,10311 E 62ND PL,Central Park,Delivered,1,1,182508.0,2022-06-29,2024-06-27,2024-10-31,-104.867299,39.810168,BOULDER CREEK BUILDERS LLC,2022-LOG-0003583,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002817,20324 E 53RD DR,20324 E 53RD DR,Gateway - Green Valley Ranch,Delivered,1,1,167418.0,2018-07-31,2018-08-15,2018-12-26,-104.753025,39.791295,OAKWOOD HOMES LLC,2018-LOG-0002817,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0011983,4748 N TOWER CT,4748 N TOWER CT,Gateway - Green Valley Ranch,Delivered,1,1,144107.0,2021-02-01,2021-02-11,2021-09-15,-104.770825,39.782372,OAKWOOD HOMES LLC,2020-LOG-0011983,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2816 W 26TH AVE 102 UNIT,2816 W 26TH AVE 102 UNIT,2816 W 26TH AVE 102 UNIT,Jefferson Park,Delivered,1,1,177028.0,2017-07-07,2018-01-24,2019-05-23,-105.022458,39.754487,DAWN DEVELOPMENT INC,2816 W 26TH AVE 102 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4600 S KIPLING CIR,4600 S KIPLING CIR,4600 S KIPLING CIR,Marston,Delivered,1,1,352182.0,2021-08-04,2022-07-26,2022-10-31,-105.107855,39.632786,"MERITAGE HOMES OF COLORADO, INC.",4600 S KIPLING CIR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4483 N XAVIER ST ADU,4483 N XAVIER ST ADU,4483 N XAVIER ST ADU,Berkeley,Delivered,1,1,99015.0,2021-03-24,2021-10-12,,-105.050059,39.778087,REVOLVE CONSTRUCTION INC,4483 N XAVIER ST ADU,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0001498,5841 N GALENA ST,5841 N GALENA ST,Central Park,Delivered,1,1,538000.0,2019-04-11,2019-05-20,2019-11-15,-104.87044,39.802923,INFINITY HOME COLLECTION AT STAPLETON LLC,2019-LOG-0001498,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0004254,9658 E 57TH AVE,9658 E 57TH AVE,Central Park,Delivered,1,1,247238.0,2018-09-27,2018-11-26,2019-07-24,-104.874951,39.800375,THB SF LLC,2018-LOG-0004254,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0005618,1665 S PEARL ST 1/2,1665 S PEARL ST 1/2,Platt Park,Delivered,1,1,0.0,2020-10-20,2021-07-19,,-104.980627,39.686359,PG ARNOLD CONSTRUCTION,2020-LOG-0005618,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0004417,4708 N JOPLIN ST,4708 N JOPLIN ST,Gateway - Green Valley Ranch,Delivered,1,1,205334.0,2019-09-06,2019-10-02,2020-02-04,-104.804541,39.779992,WILLIAM LYON HOMES INC,2019-LOG-0004417,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
635 N INCA ST 5 UNIT,635 N INCA ST 5 UNIT,635 N INCA ST 5 UNIT,Lincoln Park,Delivered,1,1,127558.0,2020-04-27,2020-04-27,2021-03-26,-104.997915,39.726488,SCHNEIDER BUILDING COMPANY LLC,635 N INCA ST 5 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1324 N KNOX CT,1324 N KNOX CT,1324 N KNOX CT,West Colfax,Delivered,1,1,166686.0,2018-12-18,2019-01-02,2019-09-05,-105.032032,39.737006,DARLINGTON RENOVATION & REPAIR,1324 N KNOX CT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1125 N MONROE ST,1125 N MONROE ST,1125 N MONROE ST,Congress Park,Delivered,1,1,175000.0,2018-09-24,2018-11-05,2019-11-20,-104.945271,39.734155,303 DEVELOPMENT LLC,1125 N MONROE ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0012987,6355 N FULTON ST,6355 N FULTON ST,Central Park,Delivered,1,1,334850.0,2023-02-15,2023-03-13,2023-11-02,-104.869472,39.81159,BROOKFIELD (COLORADO) MANAGEMENT LLC,2022-LOG-0012987,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000527,5785 N BOSTON ST,5785 N BOSTON ST,Central Park,Delivered,1,1,204855.0,2018-02-16,2018-03-01,2018-08-20,-104.88104,39.801165,WEEKLEY HOMES LLC,2018-LOG-0000527,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0002041,17920 E 54TH AVE,17920 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,187640.0,2018-05-02,2018-05-25,2018-10-04,-104.77875,39.795095,OAKWOOD HOMES LLC,2018-LOG-0002041,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2019-LOG-0002545,5983 N ELMIRA ST,5983 N ELMIRA ST,Central Park,Delivered,1,1,290176.0,2019-05-31,2019-07-05,2019-12-06,-104.872339,39.80552,THB SF LLC,2019-LOG-0002545,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000644,17959 E 54TH AVE,17959 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,104630.0,2018-02-22,2018-03-02,2018-08-07,-104.777561,39.795088,OAKWOOD HOMES LLC,2018-LOG-0000644,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0000073,17990 E 54TH AVE,17990 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,125421.0,2018-01-12,2018-02-16,2018-07-11,-104.777345,39.794332,OAKWOOD HOMES LLC,2018-LOG-0000073,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0004817,5365 N WALDEN CT,5365 N WALDEN CT,Gateway - Green Valley Ranch,Delivered,1,1,203663.0,2018-09-21,2018-10-01,2019-06-05,-104.775316,39.792993,OAKWOOD HOMES LLC,2018-LOG-0004817,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0003974,4996 N MALAYA ST,4996 N MALAYA ST,Gateway - Green Valley Ranch,Delivered,1,1,227345.0,2018-08-10,2018-09-04,2019-07-09,-104.742484,39.786387,OAKWOOD HOMES LLC,2018-LOG-0003974,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0003292,9339 E 57TH PL,9339 E 57TH PL,Central Park,Delivered,1,1,121888.0,2018-08-03,2018-08-08,2019-02-22,-104.879911,39.800874,BOULDER CREEK BUILDERS LLC,2018-LOG-0003292,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2017-LOG-0005776,3855 N JASON ST,3855 N JASON ST,Sunnyside,Delivered,1,1,225000.0,2018-02-09,2018-02-26,2019-01-18,-104.999607,39.770304,HINZ ROBERT,2017-LOG-0005776,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0010820,5140 N WACO ST SFR,5140 N WACO ST SFR,Gateway - Green Valley Ranch,Delivered,1,1,192677.0,2023-10-17,2023-11-27,2024-03-19,-104.777546,39.790023,OAKWOOD HOMES LLC,2023-LOG-0010820,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4144 N OSAGE 1/2 DUPLEX,4144 N OSAGE 1/2 DUPLEX,4144 N OSAGE 1/2 DUPLEX,Sunnyside,Delivered,1,1,400000.0,2022-10-11,2023-03-21,2024-01-16,-105.005203,39.773825,Q BUILDERS,4144 N OSAGE 1/2 DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2018-LOG-0003972,17819 E 54TH 4,17819 E 54TH 4,Gateway - Green Valley Ranch,Delivered,1,1,132476.0,2018-08-10,2018-08-27,2019-03-14,-104.780188,39.796087,OAKWOOD HOMES LLC,2018-LOG-0003972,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
