project_id,project_name,address,neighborhood,status,units_total,permit_count,valuation_total,first_date_received,last_date_issued,last_final_date,developer,permit_case_id,source_url,last_updated
2018-LOG-0004382,3001 S ASH ST,3001 S ASH ST,University Hills,Delivered,1,1,300000.0,2018-10-22,2018-11-27,2019-12-13,MAG BUILDERS INC,2018-LOG-0004382,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2022-LOG-0010982,20898 E BEEKMAN PL,20898 E BEEKMAN PL,Gateway - Green Valley Ranch,Delivered,1,1,651134.0,2022-12-30,2023-03-21,2023-03-31,OAKWOOD HOMES LLC,2022-LOG-0010982,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0002256,260 S GRANT ST,260 S GRANT ST,Speer,Delivered,1,1,449000.0,2017-10-24,2018-06-14,2020-12-30,MCHUGH CONSTRUCTION LLC,2017-LOG-0002256,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0003138,5819 N BOSTON ST,5819 N BOSTON ST,Central Park,Delivered,1,1,121888.0,2018-08-02,2018-08-08,2018-12-19,BOULDER CREEK BUILDERS LLC,2018-LOG-0003138,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0006052,3735 N SAINT PAUL ST,3735 N SAINT PAUL ST,Clayton,Delivered,1,1,215000.0,2018-03-07,2018-03-21,2018-09-25,E.N.D. CONSTRUCTION  LLC,2017-LOG-0006052,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0004241,18127 E 53RD DR,18127 E 53RD DR,Gateway - Green Valley Ranch,Delivered,1,1,196438.0,2018-08-24,2018-09-04,2019-02-21,OAKWOOD HOMES LLC,2018-LOG-0004241,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1272 N YATES ST 3 UNIT,1272 N YATES ST 3 UNIT,1272 N YATES ST 3 UNIT,West Colfax,Delivered,1,1,155530.0,2019-01-16,2019-07-10,2020-11-05,RRS ENTERPRISES INC,1272 N YATES ST 3 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0004688,9436 E 59TH AVE,9436 E 59TH AVE,Central Park,Delivered,1,1,134727.0,2017-10-09,2018-01-29,2018-08-07,CDL HOMES INC,2017-LOG-0004688,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4970 W 13TH 1,4970 W 13TH 1,4970 W 13TH 1,West Colfax,Delivered,1,1,193418.0,2020-08-10,2020-11-05,2021-07-29,UNITED DREAM BUILDERS LLC,4970 W 13TH 1,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0000675,4635 W 44TH AVE,4635 W 44TH AVE,Berkeley,Delivered,1,1,280000.0,2018-06-08,2018-08-01,2019-06-14,KLM CONSTRUCTION INC,2018-LOG-0000675,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
71 E ASBURY AVE,71 E ASBURY AVE,71 E ASBURY AVE,Platt Park,Delivered,1,1,90000.0,2019-01-28,2019-06-04,2020-06-17,MOSELEY CONSTRUCTION,71 E ASBURY AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1545 S CLARKSON ST,1545 S CLARKSON ST,1545 S CLARKSON ST,Platt Park,Delivered,1,1,311982.0,2018-09-17,2019-03-29,2020-07-09,CALIBER CONSTRUCTION LLC,1545 S CLARKSON ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0000643,17969 E 54TH AVE,17969 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,125421.0,2018-02-23,2018-03-07,2018-07-30,OAKWOOD HOMES LLC,2018-LOG-0000643,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0003476,6522 N CATHAY ST,6522 N CATHAY ST,DIA,Delivered,1,1,199069.0,2021-04-20,2021-04-23,2021-12-16,WILLIAM LYON HOMES INC,2021-LOG-0003476,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
986 S CORONA,986 S CORONA,986 S CORONA,Washington Park West,Delivered,1,1,569582.0,2019-08-29,2019-11-08,2021-03-31,LARSEN DEVELOPMENT COMPANY,986 S CORONA,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2195 N ELIOT,2195 N ELIOT,2195 N ELIOT,Jefferson Park,Delivered,1,1,128601.0,2020-09-18,2021-01-25,2021-11-29,SABRE DESIGN & BUILD,2195 N ELIOT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0000702,3615 N YORK ST,3615 N YORK ST,Cole,Delivered,1,1,56769.0,2018-05-08,2018-08-08,2021-07-14,SPIRE REAL ESTATE INVESTMENTS LLC,2018-LOG-0000702,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0006255,192 N WOLFF ST SFR,192 N WOLFF ST SFR,Barnum West,Delivered,1,1,159636.0,2021-07-29,2021-10-06,2022-06-07,REDT CONSTRUCTION LLC,2021-LOG-0006255,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1308 N QUITMAN ST,1308 N QUITMAN ST,1308 N QUITMAN ST,West Colfax,Delivered,1,1,255852.0,2019-07-08,2019-11-07,2020-12-06,DAWN DEVELOPMENT INC,1308 N QUITMAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0001958,17926 E 54TH AVE,17926 E 54TH AVE,Gateway - Green Valley Ranch,Delivered,1,1,161500.0,2018-05-04,2018-05-25,2018-10-03,OAKWOOD HOMES LLC,2018-LOG-0001958,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0001029,5232 N TRUCKEE ST,5232 N TRUCKEE ST,Gateway - Green Valley Ranch,Delivered,1,1,220715.0,2018-03-13,2018-03-23,2018-07-23,OAKWOOD HOMES LLC,2018-LOG-0001029,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0003503,18006 E 53RD DR,18006 E 53RD DR,Gateway - Green Valley Ranch,Delivered,1,1,162523.0,2018-07-17,2018-08-03,2018-12-14,OAKWOOD HOMES LLC,2018-LOG-0003503,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2022-LOG-0001536,4870 N KING ST,4870 N KING ST,Regis,Delivered,1,1,60000.0,2023-01-23,2023-05-01,2024-05-16,PRENVALLEY BUILDERS,2022-LOG-0001536,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0006688,20702 E 50TH PL,20702 E 50TH PL,Gateway - Green Valley Ranch,Delivered,1,1,495793.0,2020-01-06,2020-01-24,2020-10-12,OAKWOOD HOMES LLC,2019-LOG-0006688,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1565 N ROSLYN ST SFD,1565 N ROSLYN ST SFD,1565 N ROSLYN ST SFD,East Colfax,Delivered,1,1,520000.0,2022-11-07,2023-07-19,2024-06-07,L & D ENTERPRISES LLC,1565 N ROSLYN ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2557 N Forest ST,2557 N Forest ST,2557 N Forest ST,North Park Hill,Delivered,1,1,800000.0,2023-05-10,2024-03-05,2024-03-06,BACON BUILDERS INC,2557 N Forest ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2024-LOG-0003605,5139 N Yampa St SFR,5139 N Yampa St SFR,Gateway - Green Valley Ranch,Delivered,1,1,128848.0,2024-05-13,2024-06-28,2024-10-16,OAKWOOD HOMES LLC,2024-LOG-0003605,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
35 S ELM ST,35 S ELM ST,35 S ELM ST,Hilltop,Delivered,1,1,800000.0,2021-03-18,2022-02-18,,DG MILLS LTD,35 S ELM ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0000109,5975 N CHESTER WAY,5975 N CHESTER WAY,Central Park,Delivered,1,1,303191.0,2018-01-29,2018-03-06,2018-11-02,PARKWOOD HOMES-STAPLETON II INC,2018-LOG-0000109,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1346 N ZENOBIA,1346 N ZENOBIA,1346 N ZENOBIA,West Colfax,Delivered,1,1,179961.0,2020-06-19,2021-04-10,2021-10-28,UNITED DREAM BUILDERS LLC,1346 N ZENOBIA,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0006471,10114 E 59TH AVE,10114 E 59TH AVE,Central Park,Delivered,1,1,259798.0,2018-12-19,2019-04-10,2019-10-22,THB SF LLC,2018-LOG-0006471,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0008037,9777 E 61ST AVE,9777 E 61ST AVE,Central Park,Delivered,1,1,538000.0,2020-12-16,2021-02-10,2021-09-07,INFINITY HOME COLLECTION AT STAPLETON LLC,2020-LOG-0008037,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0005622,5380 N ARGONNE ST,5380 N ARGONNE ST,Gateway - Green Valley Ranch,Delivered,1,1,140630.0,2019-10-31,2019-11-20,2020-07-28,OAKWOOD HOMES LLC,2019-LOG-0005622,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1247 N JERSEY ST SFD,1247 N JERSEY ST SFD,1247 N JERSEY ST SFD,Montclair,Delivered,1,1,700000.0,2022-11-08,2023-06-20,2024-06-12,REDEUX DEVELOPMENTS LLC,1247 N JERSEY ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0000429,2710 W YALE AVE,2710 W YALE AVE,College View - South Platte,Delivered,1,1,0.0,2021-04-09,2021-04-13,,PRENVALLEY BUILDERS,2021-LOG-0000429,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0012344,9867 E 61ST AVE,9867 E 61ST AVE,Central Park,Delivered,1,1,274644.0,2021-05-17,2021-05-18,2021-10-18,WEEKLEY HOMES LLC,2020-LOG-0012344,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
6103 N ELMIRA ST,6103 N ELMIRA ST,6103 N ELMIRA ST,Central Park,Delivered,1,1,294625.0,2021-06-21,2021-08-09,,KB HOME COLORADO INC,6103 N ELMIRA ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4228 N DECATUR ST,4228 N DECATUR ST,4228 N DECATUR ST,Sunnyside,Delivered,1,1,250000.0,2019-09-19,2020-03-27,2021-02-04,RESTORATION TECHNOLOGIES & CONSTRUCTION,4228 N DECATUR ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0011790,5315 N JEBEL ST,5315 N JEBEL ST,Gateway - Green Valley Ranch,Delivered,1,1,224944.0,2021-01-07,2021-02-10,2021-06-30,OAKWOOD HOMES LLC,2020-LOG-0011790,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0006187,7096 E ARCHER PL,7096 E ARCHER PL,Lowry Field,Delivered,1,1,500000.0,2018-01-20,2018-07-10,2019-11-21,ALPERT SIGNATURE HOMES INC,2017-LOG-0006187,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0002109,5332 N TRUCKEE ST,5332 N TRUCKEE ST,Gateway - Green Valley Ranch,Delivered,1,1,277228.0,2018-05-08,2018-06-11,2018-10-17,OAKWOOD HOMES LLC,2018-LOG-0002109,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1274 N STUART ST,1274 N STUART ST,1274 N STUART ST,West Colfax,Delivered,1,1,195628.0,2018-07-10,2018-11-13,2020-01-24,DAWN DEVELOPMENT INC,1274 N STUART ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0002000,5274 N JERICHO ST,5274 N JERICHO ST,Gateway - Green Valley Ranch,Delivered,1,1,184538.0,2020-04-21,2020-05-06,2020-09-18,OAKWOOD HOMES LLC,2020-LOG-0002000,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0007017,20509 E 49TH DRIVE DR,20509 E 49TH DRIVE DR,,Delivered,1,1,387477.0,2021-07-22,2021-10-14,2022-03-23,OAKWOOD HOMES LLC,2021-LOG-0007017,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0009207,9406 E 57TH AVE,9406 E 57TH AVE,Central Park,Delivered,1,1,227710.0,2020-12-09,2020-12-10,2021-08-20,BROOKFIELD (COLORADO) MANAGEMENT LLC,2020-LOG-0009207,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
921 N RALEIGH ST,921 N RALEIGH ST,921 N RALEIGH ST,Villa Park,Delivered,1,1,250000.0,2019-06-11,2019-08-01,2020-04-02,MILE HIGH CUSTOM BUILDERS LLC,921 N RALEIGH ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2022-LOG-0011513,5023 N WALDEN WAY,5023 N WALDEN WAY,Gateway - Green Valley Ranch,Delivered,1,1,130350.0,2022-10-13,2023-03-06,2023-10-04,OAKWOOD HOMES LLC,2022-LOG-0011513,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0003666,5982 N GALENA CT,5982 N GALENA CT,Central Park,Delivered,1,1,352000.0,2019-07-31,2019-09-18,2020-03-17,INFINITY HOME COLLECTION AT STAPLETON LLC,2019-LOG-0003666,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2023-LOG-0003493,18131 E 51ST AVE,18131 E 51ST AVE,Gateway - Green Valley Ranch,Delivered,1,1,180730.0,2023-05-01,2023-05-19,2023-12-13,OAKWOOD HOMES LLC,2023-LOG-0003493,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1231 N NEWTON ST 1,1231 N NEWTON ST 1,1231 N NEWTON ST 1,West Colfax,Delivered,1,1,168000.0,2019-06-24,2020-07-05,2021-07-19,BILL'S NORESIDE CONSTRUCTION INC,1231 N NEWTON ST 1,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1033 N JULIAN ST,1033 N JULIAN ST,1033 N JULIAN ST,Villa Park,Delivered,1,1,122000.0,2018-06-01,2018-12-20,2020-05-27,ZACKERY ENTERPRISES,1033 N JULIAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3031 W 16TH AVE,3031 W 16TH AVE,3031 W 16TH AVE,West Colfax,Delivered,1,1,1.0,2019-10-11,2019-10-14,2019-10-31,DENVER BUILDERS INC,3031 W 16TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
655 W EVANS AVE,655 W EVANS AVE,655 W EVANS AVE,Overland,Delivered,1,1,145575.0,2017-02-17,2018-11-28,2020-12-09,TRI CONSTRUCTION INC,655 W EVANS AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1260 N QUITMAN ST 5 UNIT,1260 N QUITMAN ST 5 UNIT,1260 N QUITMAN ST 5 UNIT,West Colfax,Delivered,1,1,200900.0,2018-11-19,2019-08-14,2021-04-07,RRS ENTERPRISES INC,1260 N QUITMAN ST 5 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0001609,4765 N KITTREDGE ST,4765 N KITTREDGE ST,Gateway - Green Valley Ranch,Delivered,1,1,143047.0,2018-04-24,2018-05-15,2018-10-31,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0001609,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2019-LOG-0000504,10190 E 59TH DR SFR,10190 E 59TH DR SFR,Central Park,Delivered,1,1,305750.0,2019-02-07,2019-05-31,2020-01-03,THB SF LLC,2019-LOG-0000504,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
1583 N GROVE ST 5 UNIT,1583 N GROVE ST 5 UNIT,1583 N GROVE ST 5 UNIT,West Colfax,Delivered,1,1,158000.0,2018-04-05,2018-11-13,2020-09-21,DAWN DEVELOPMENT INC,1583 N GROVE ST 5 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2024-LOG-0000912,5155 N Waco ST SFR,5155 N Waco ST SFR,Gateway - Green Valley Ranch,Delivered,1,1,128848.0,2024-02-28,2024-05-14,2024-09-16,OAKWOOD HOMES LLC,2024-LOG-0000912,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0004982,4730 N HELENA ST,4730 N HELENA ST,Gateway - Green Valley Ranch,Delivered,1,1,151709.0,2018-09-19,2018-10-22,2019-03-27,WILLIAM LYON HOMES INC COLORADO DIVISION-VILLAGE HOMES,2018-LOG-0004982,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2021-LOG-0002075,18584 E 47TH PL,18584 E 47TH PL,Gateway - Green Valley Ranch,Delivered,1,1,145415.0,2021-04-05,2021-04-28,2022-02-07,OAKWOOD HOMES LLC,2021-LOG-0002075,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0005932,5032 N MALAYA ST,5032 N MALAYA ST,Gateway - Green Valley Ranch,Delivered,1,1,407419.0,2018-11-26,2018-12-17,2019-06-18,OAKWOOD HOMES LLC,2018-LOG-0005932,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0005342,2309 S JACKSON ST,2309 S JACKSON ST,University Park,Delivered,1,1,600000.0,2018-01-11,2018-03-27,2019-08-30,LUX BUILDERS LLC,2017-LOG-0005342,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0005073,2135 S ADAMS ST,2135 S ADAMS ST,University Park,Delivered,1,1,425000.0,2018-01-17,2018-03-01,2018-11-08,AUSTIN DEVELOPMENT LLC,2017-LOG-0005073,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
435 S FOREST ST 5 UNIT,435 S FOREST ST 5 UNIT,435 S FOREST ST 5 UNIT,Washington Virginia Vale,Delivered,1,1,209929.0,2017-10-02,2018-01-05,2019-12-19,CORNERSTONE DENVER DESIGN BUILD,435 S FOREST ST 5 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
201 S MEADE ST 1/2,201 S MEADE ST 1/2,201 S MEADE ST 1/2,Barnum,Delivered,1,1,120000.0,2019-10-17,2020-05-15,2020-08-27,BECAY HOMES,201 S MEADE ST 1/2,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
6878 E ARCHER DR,6878 E ARCHER DR,6878 E ARCHER DR,Lowry Field,Delivered,1,1,117986.0,2018-09-05,2018-11-20,2020-02-18,SEAN SMITH CONSTRUCTION INC,6878 E ARCHER DR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2017-LOG-0005607,9357 E 60TH AVE,9357 E 60TH AVE,Central Park,Delivered,1,1,275557.0,2018-01-23,2018-10-08,,THB SF LLC,2017-LOG-0005607,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3056 N SPEER BLVD,3056 N SPEER BLVD,3056 N SPEER BLVD,West Highland,Delivered,1,1,45000.0,2019-02-21,2019-02-28,2019-11-19,SF CONSTRUCTION MANAGEMENT,3056 N SPEER BLVD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
4442 N STUART,4442 N STUART,4442 N STUART,Berkeley,Delivered,1,1,210000.0,2020-03-02,2020-04-02,2020-11-13,UNITED DREAM BUILDERS LLC,4442 N STUART,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
645 N INCA ST 4 UNIT,645 N INCA ST 4 UNIT,645 N INCA ST 4 UNIT,Lincoln Park,Delivered,1,1,124425.0,2020-04-27,2020-04-27,2021-03-19,SCHNEIDER BUILDING COMPANY LLC,645 N INCA ST 4 UNIT,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2018-LOG-0006454,20417 E 52ND AVE,20417 E 52ND AVE,Gateway - Green Valley Ranch,Delivered,1,1,180657.0,2018-12-18,2019-01-11,2019-07-30,OAKWOOD HOMES LLC,2018-LOG-0006454,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
2020-LOG-0001557,18677 E 54TH PL,18677 E 54TH PL,Gateway - Green Valley Ranch,Delivered,1,1,136752.0,2020-04-06,2020-04-23,2020-11-16,OAKWOOD HOMES LLC,2020-LOG-0001557,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
3520 W CONEJOS PL 6,3520 W CONEJOS PL 6,3520 W CONEJOS PL 6,West Colfax,Delivered,1,1,161928.0,2018-05-03,2018-11-06,2019-12-11,DIRC HOMES LLC,3520 W CONEJOS PL 6,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,2026-02-16
